2018-09-08 15:35:05,329: INFO  :开始检查服务器所有session的连接状态... ##e:\test_projects\boostasioserver\boostasioclient\sessionmanager.cpp::26##
2018-09-08 15:35:05,350: INFO  :enter->handle_read_body() ##e:\test_projects\boostasioserver\boostasioclient\socketsession.cpp::202##
2018-09-08 15:35:05,366: INFO  :完成定时检查. ##e:\test_projects\boostasioserver\boostasioclient\sessionmanager.cpp::75##
2018-09-08 15:35:05,399: INFO  :enter->handle_read_body() ##e:\test_projects\boostasioserver\boostasioclient\socketsession.cpp::130##
2018-09-08 15:35:05,412: ERROR  :连接远程地址:[127.0.0.1:9999],socket异常:[远程主机强迫关闭了一个现有的连接。] ##e:\test_projects\boostasioserver\boostasioclient\socketsession.cpp::136##
2018-09-08 15:35:05,423: INFO  :enter->handle_read_header() ##e:\test_projects\boostasioserver\boostasioclient\socketsession.cpp::70##
2018-09-08 15:35:05,434: INFO  :enter->handle_read_body() ##e:\test_projects\boostasioserver\boostasioclient\socketsession.cpp::202##
2018-09-08 15:35:08,375: INFO  :开始检查服务器所有session的连接状态... ##e:\test_projects\boostasioserver\boostasioclient\sessionmanager.cpp::26##
2018-09-08 15:35:08,394: INFO  :enter->handle_read_body() ##e:\test_projects\boostasioserver\boostasioclient\socketsession.cpp::202##
2018-09-08 15:35:08,410: INFO  :完成定时检查. ##e:\test_projects\boostasioserver\boostasioclient\sessionmanager.cpp::75##
2018-09-08 15:35:08,449: INFO  :enter->handle_read_body() ##e:\test_projects\boostasioserver\boostasioclient\socketsession.cpp::130##
2018-09-08 15:35:08,457: ERROR  :连接远程地址:[127.0.0.1:9999],socket异常:[远程主机强迫关闭了一个现有的连接。] ##e:\test_projects\boostasioserver\boostasioclient\socketsession.cpp::136##
2018-09-08 15:35:08,465: INFO  :enter->handle_read_header() ##e:\test_projects\boostasioserver\boostasioclient\socketsession.cpp::70##
2018-09-08 15:35:08,472: INFO  :enter->handle_read_body() ##e:\test_projects\boostasioserver\boostasioclient\socketsession.cpp::202##
2018-09-08 15:35:11,423: INFO  :开始检查服务器所有session的连接状态... ##e:\test_projects\boostasioserver\boostasioclient\sessionmanager.cpp::26##
2018-09-08 15:35:11,441: INFO  :enter->handle_read_body() ##e:\test_projects\boostasioserver\boostasioclient\socketsession.cpp::202##
2018-09-08 15:35:11,455: INFO  :完成定时检查. ##e:\test_projects\boostasioserver\boostasioclient\sessionmanager.cpp::75##
2018-09-08 15:35:11,494: INFO  :enter->handle_read_body() ##e:\test_projects\boostasioserver\boostasioclient\socketsession.cpp::130##
2018-09-08 15:35:11,504: ERROR  :连接远程地址:[127.0.0.1:9999],socket异常:[远程主机强迫关闭了一个现有的连接。] ##e:\test_projects\boostasioserver\boostasioclient\socketsession.cpp::136##
2018-09-08 15:35:11,515: INFO  :enter->handle_read_header() ##e:\test_projects\boostasioserver\boostasioclient\socketsession.cpp::70##
2018-09-08 15:35:11,522: INFO  :enter->handle_read_body() ##e:\test_projects\boostasioserver\boostasioclient\socketsession.cpp::202##
2018-09-08 15:35:14,464: INFO  :开始检查服务器所有session的连接状态... ##e:\test_projects\boostasioserver\boostasioclient\sessionmanager.cpp::26##
2018-09-08 15:35:14,487: INFO  :enter->handle_read_body() ##e:\test_projects\boostasioserver\boostasioclient\socketsession.cpp::202##
2018-09-08 15:35:14,506: INFO  :完成定时检查. ##e:\test_projects\boostasioserver\boostasioclient\sessionmanager.cpp::75##
2018-09-08 15:35:14,556: INFO  :enter->handle_read_body() ##e:\test_projects\boostasioserver\boostasioclient\socketsession.cpp::130##
2018-09-08 15:35:14,566: ERROR  :连接远程地址:[127.0.0.1:9999],socket异常:[远程主机强迫关闭了一个现有的连接。] ##e:\test_projects\boostasioserver\boostasioclient\socketsession.cpp::136##
2018-09-08 15:35:14,577: INFO  :enter->handle_read_header() ##e:\test_projects\boostasioserver\boostasioclient\socketsession.cpp::70##
2018-09-08 15:35:14,584: INFO  :enter->handle_read_body() ##e:\test_projects\boostasioserver\boostasioclient\socketsession.cpp::202##
2018-09-08 15:35:17,522: INFO  :开始检查服务器所有session的连接状态... ##e:\test_projects\boostasioserver\boostasioclient\sessionmanager.cpp::26##
2018-09-08 15:35:17,542: INFO  :enter->handle_read_body() ##e:\test_projects\boostasioserver\boostasioclient\socketsession.cpp::202##
2018-09-08 15:35:17,556: INFO  :完成定时检查. ##e:\test_projects\boostasioserver\boostasioclient\sessionmanager.cpp::75##
2018-09-08 15:35:17,607: INFO  :enter->handle_read_body() ##e:\test_projects\boostasioserver\boostasioclient\socketsession.cpp::130##
2018-09-08 15:35:17,617: ERROR  :连接远程地址:[127.0.0.1:9999],socket异常:[远程主机强迫关闭了一个现有的连接。] ##e:\test_projects\boostasioserver\boostasioclient\socketsession.cpp::136##
2018-09-08 15:35:17,631: INFO  :enter->handle_read_header() ##e:\test_projects\boostasioserver\boostasioclient\socketsession.cpp::70##
2018-09-08 15:35:17,639: INFO  :enter->handle_read_body() ##e:\test_projects\boostasioserver\boostasioclient\socketsession.cpp::202##
2018-09-08 15:35:20,571: INFO  :开始检查服务器所有session的连接状态... ##e:\test_projects\boostasioserver\boostasioclient\sessionmanager.cpp::26##
2018-09-08 15:35:20,597: INFO  :enter->handle_read_body() ##e:\test_projects\boostasioserver\boostasioclient\socketsession.cpp::202##
2018-09-08 15:35:20,613: INFO  :完成定时检查. ##e:\test_projects\boostasioserver\boostasioclient\sessionmanager.cpp::75##
2018-09-08 15:35:20,640: INFO  :enter->handle_read_body() ##e:\test_projects\boostasioserver\boostasioclient\socketsession.cpp::130##
2018-09-08 15:35:20,645: ERROR  :连接远程地址:[127.0.0.1:9999],socket异常:[远程主机强迫关闭了一个现有的连接。] ##e:\test_projects\boostasioserver\boostasioclient\socketsession.cpp::136##
